state_name,district_name,block_tehsil_name,village_name,ref_village_type_name,major_medium_scheme,major_medium_scheme_name,geographical_area,cultivable_area,net_sown_area,gross_irrigated_area_kharif_season,gross_irrigated_area_rabi_season,gross_irrigated_area_perennial_season,gross_irrigated_area_other_season,gross_irrigated_area_total,net_irrigated_area,avg_ground_water_level_pre_monsoon,avg_ground_water_level_post_monsoon,ref_selection_wua_exists_name
TAMIL NADU,TIRUVALLUR,TIRUTTANI,T.C.KANDIGAI,Non-Tribal,No,NA,545,390,191,83,22,86,0,191,191,20,100,No
TAMIL NADU,TIRUVALLUR,TIRUTTANI,MADDUR - B,Non-Tribal,No,NA,904,245,162,52,83,27,0,162,162,100,100,Not Known
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,NEDUMBARAM,Tribal,No,NA,548,441,178,17,70,90,0,177,177,60,76,No
TAMIL NADU,TIRUVALLUR,TIRUTTANI,KRISHNASAMUDRAM - A,Tribal,No,NA,1127,448,281,54,34,20,0,108,108,72,72,Yes
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,KAVERIRAJAPURAM,Tribal,No,NA,1312,1197,525,270,200,60,0,530,525,70,100,Yes
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,J.S.RAMAPURAM,Non-Tribal,No,NA,185,124,31,12,24,0,0,36,31,55,100,Yes
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,GULUR,Non-Tribal,No,NA,499,400,84,29,27,27,0,83,83,40,80,Yes
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,L.V.PURAM,Non-Tribal,No,NA,442,58,58,40,50,0,0,90,58,40,100,No
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,MANAVUR,Non-Tribal,No,NA,432,121,121,60,60,1,0,121,121,50,100,Yes
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,KUPPAM,Non-Tribal,No,NA,680,418,200,18,73,110,0,201,200,50,100,No
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,PANAPAKKAM,Non-Tribal,No,NA,485,469,144,41,54,49,0,144,144,60,100,No
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,ORATHUR,Non-Tribal,No,NA,413,259,120,120,0,0,0,120,120,15,100,Yes
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,PAGASALAI,Non-Tribal,No,NA,233,164,103,103,2,0,0,105,103,15,100,Not Known
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,PERIYAKALAKATTUR B,Tribal,No,NA,604,134,84,76,17,6,0,99,84,45,100,Yes
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,PLAYANUR,Tribal,No,NA,707,502,180,100,50,30,0,180,180,9,100,Yes
TAMIL NADU,TIRUVALLUR,THIRUVALANGADU,ILLUPUR,Non-Tribal,No,NA,445,335,162,14,20,128,0,162,162,60,100,Yes
TAMIL NADU,NAGAPATTINAM,KEELVELUR,VADAKALTHUR,Non-Tribal,Yes,ODAMBOKKIYARU,179,127,127,127,0,0,0,127,127,10,20,No
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,NANDHIVARAM,Non-Tribal,No,NA,580,9,9,0,9,0,0,9,9,2,3,No
TAMIL NADU,THANJAVUR,PERAVURANI,PUNAVASAL[EAST],Non-Tribal,Yes,CMP,491,268,85,6,11,68,0,85,85,40,45,Yes
TAMIL NADU,VELLORE,ARCOT,KILAMBADI,Tribal,No,NA,145,87,44,24,14,6,0,44,44,4,30,No
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,KANNIMANGHALAM,Tribal,No,NA,400,214,213,75,75,50,13,213,213,16,17,No
TAMIL NADU,TIRUNELVELI,KALAKAD,PAZHANKULAM,Non-Tribal,No,NA,1770,151,35,25,10,0,0,35,35,30,30,No
TAMIL NADU,TIRUNELVELI,KALAKAD,KOVILAMMALPURAM,Non-Tribal,No,NA,911,676,676,0,0,0,0,0,0,16,16,No
TAMIL NADU,TIRUVARUR,KORADACHERRY,NALILONDRU,Non-Tribal,No,NA,209,175,173,13,160,2,0,175,173,20,25,No
TAMIL NADU,TIRUVARUR,KORADACHERRY,VIDAYAPURAM,Non-Tribal,No,NA,269,199,197,5,192,3,0,200,197,15,20,No
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,MATHUR,Non-Tribal,No,NA,398,229,120,13,107,0,0,120,120,1,2,No
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,BANDARACHETTIPATTI,Non-Tribal,No,NA,415,319,240,100,50,50,30,230,230,9,11,No
TAMIL NADU,TIRUVARUR,MANNARGUDI,OHAIPERAIYUR,Non-Tribal,No,NA,347,269,269,0,269,0,0,269,269,45,52,No
TAMIL NADU,TIRUVARUR,MANNARGUDI,LETCHUMANGUDI,Non-Tribal,No,NA,307,201,201,0,201,0,0,201,201,10,13,No
TAMIL NADU,TIRUVARUR,KORADACHERRY,ERUKKATUR,Non-Tribal,No,NA,161,115,102,0,102,0,5,107,102,9,48,No
TAMIL NADU,TIRUVARUR,MANNARGUDI,AGARAVELUKUDI,Non-Tribal,No,NA,220,167,163,0,163,0,0,163,163,15,20,No
TAMIL NADU,TIRUVARUR,KORADACHERRY,PARUTHIYUR 100,Non-Tribal,No,NA,301,263,255,0,255,0,5,260,255,19,48,No
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,KALLATHUPATTI,Non-Tribal,No,NA,415,155,140,66,4,10,10,90,90,24,35,Yes
TAMIL NADU,TIRUNELVELI,KALAKAD,VADAKATCHIMATHIL,Non-Tribal,No,NA,396,214,153,87,66,0,0,153,153,15,15,No
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,VEDARANYAPURAM,Non-Tribal,No,NA,165,158,155,36,119,28,0,183,155,5,6,No
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,MAGARAJAPURAM WEST,Non-Tribal,No,NA,695,633,614,384,230,4,0,618,614,2,4,Yes
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,VIJAUAARGHVAMUDALIAC,Non-Tribal,No,NA,147,29,27,22,4,1,0,27,27,5,5,No
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,SITHAKKANNI (68),Non-Tribal,No,NA,16089,11174,945,432,512,171,0,1115,937,70,80,No
TAMIL NADU,TIRUVALLUR,POONAMALLEE,PIDARITHANGEL,Non-Tribal,No,NA,95,64,30,0,0,0,0,0,0,9,3,No
TAMIL NADU,TIRUVALLUR,POONAMALLEE,KOLAPANCHERI,Non-Tribal,No,NA,126,88,31,0,0,0,0,0,0,9,2,No
TAMIL NADU,THANJAVUR,ORATHANADU,VANDAYARIRRUPPU,Non-Tribal,No,NA,476,347,290,280,250,0,0,530,290,90,70,No
TAMIL NADU,KARUR,KRISHNARAYAPURAM,PILLAPALAYAM,Non-Tribal,No,NA,1092,447,447,83,287,61,60,491,447,10,20,No
TAMIL NADU,KARUR,KRISHNARAYAPURAM,SIVAYAM SOUTH,Non-Tribal,No,NA,1363,130,130,0,17,113,0,130,130,20,20,No
TAMIL NADU,KARUR,KRISHNARAYAPURAM,KARUPPATHUR,Non-Tribal,No,NA,1590,1038,1038,500,432,105,0,1037,1037,30,40,No
TAMIL NADU,KARUR,KRISHNARAYAPURAM,THIRUKKAMPULIYUR,Non-Tribal,No,NA,1472,1092,541,206,259,76,0,541,541,12,16,Yes
TAMIL NADU,KARUR,KRISHNARAYAPURAM,PALARAJAPURAM,Non-Tribal,No,NA,814,453,453,360,17,76,0,453,453,10,15,No
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,SAPPAIYAPURAM,Non-Tribal,No,NA,3500,253,150,45,30,33,5,113,113,23,23,No
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,SENGODAMPALAYAM,Non-Tribal,No,NA,250,250,180,50,58,20,0,128,128,20,20,No
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,SIRU MOLASI,Non-Tribal,No,NA,207,190,112,16,23,6,0,45,45,180,100,No
TAMIL NADU,KARUR,KARUR,P.PUGALUR (NORTH),Non-Tribal,No,NA,9350,1817,298,0,0,0,0,0,0,30,30,No
TAMIL NADU,KARUR,KARUR,N.KADAMBANKURICHY,Non-Tribal,Yes,Pugalur Vaikal,77,74,74,0,0,74,0,74,74,110,52,Yes
TAMIL NADU,TIRUVARUR,KORADACHERRY,NEIKUPPAI,Non-Tribal,No,NA,161,107,106,105,96,0,0,201,106,30,30,No
TAMIL NADU,TIRUVARUR,KOTTUR,NARUVALLIKKALPPAL,Non-Tribal,No,NA,491,402,402,0,402,0,0,402,402,7,8,Yes
TAMIL NADU,KARUR,KULITHALAI,NALLUR,Non-Tribal,No,NA,1470,1222,439,29,32,105,0,166,166,25,30,No
TAMIL NADU,THANJAVUR,PERAVURANI,LAKSHMINARASIMMAPURA,Non-Tribal,Yes,CMP,407,406,385,85,25,210,65,385,385,40,50,Yes
TAMIL NADU,THANJAVUR,PERAVURANI,SANAKKARAI,Non-Tribal,Yes,CMP,300,247,238,8,64,90,0,162,162,1,1,No
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,ARIYAKUTTITHEVAN,Non-Tribal,Yes,M,151,115,77,0,0,0,0,0,0,10,10,No
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,KOTTAIKKADU,Non-Tribal,No,NA,45,45,45,0,8,37,0,45,45,6,8,No
TAMIL NADU,KARUR,KULITHALAI,NAGAVARAM SOUTH II,Non-Tribal,No,NA,550,475,150,5,100,45,0,150,150,60,80,No
TAMIL NADU,KARUR,KULITHALAI,RAJENDRAM NORTH,Non-Tribal,No,NA,490,315,291,0,198,93,0,291,291,15,20,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,KARUNCHUTHI,Non-Tribal,No,NA,100,100,100,0,0,1,0,1,1,1,1,Yes
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,KATCHATHANALLUR,Non-Tribal,No,NA,10555,600,175,0,0,1,0,1,1,1,1,Not Known
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,KELANETTUR,Non-Tribal,No,NA,434,341,156,0,155,0,0,155,155,75,75,Yes
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,KELAYUR,Non-Tribal,No,NA,12,12,12,0,0,1,0,1,1,1,1,No
TAMIL NADU,KARUR,THOGAMALAI,PILLUR,Non-Tribal,No,NA,850,723,257,40,79,5,0,124,112,122,115,No
TAMIL NADU,KARUR,KULITHALAI,MARUDUR NORTH II,Non-Tribal,No,NA,405,356,189,1,128,60,0,189,189,30,15,No
TAMIL NADU,KARUR,KULITHALAI,POYYAMANI,Non-Tribal,No,NA,734,346,346,35,120,65,0,220,220,20,30,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,AKKAVAYAL,Non-Tribal,No,NA,11651,259,217,0,0,0,0,0,0,1,1,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,KURICHI,Non-Tribal,No,NA,4099,3646,2004,383,1604,16,1,2004,1868,75,75,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,MELAPIDARICHERI,Non-Tribal,No,NA,8148,7223,1615,0,0,1,0,1,1,79,79,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,MELATHURAIYUR,Non-Tribal,No,NA,899,345,332,0,0,1,0,1,1,1,1,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,MELAYUR,Tribal,No,NA,761,350,175,0,0,1,0,1,1,10,11,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,MULLIYARENDAL,Non-Tribal,No,NA,7753,5972,2153,0,0,1,0,1,1,1,1,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,MUNAIVENDRI,Tribal,No,NA,12,12,12,0,0,0,0,0,0,1,1,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,NAGAMUGUNTHANGUDI,Tribal,No,NA,723,218,181,0,0,1,0,1,1,1,1,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,THAYAMANGALAM,Non-Tribal,No,NA,1109,1,1,0,0,1,0,1,1,17,20,Yes
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,THUGAVOOR,Non-Tribal,No,NA,5326,1257,1145,0,0,1,0,1,1,1,1,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,UTHAMANUR,Tribal,No,NA,15,15,15,0,0,1,0,1,1,1,1,No
TAMIL NADU,SIVAGANGAI,ILAYANGUDI,VISAVANUR,Tribal,No,NA,1,1,1,0,0,1,0,1,1,1,1,No
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,KALLATHUKOMBAI,Non-Tribal,No,NA,14879,12460,11054,1105,9523,426,0,11054,11054,15,10,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,VEMBANKUDI,Non-Tribal,No,NA,870,648,192,150,42,0,0,192,192,50,50,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,THIRUMALAI,Non-Tribal,No,NA,965,568,350,0,0,160,0,160,160,12,12,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,THAMARAKKI (NORTH),Non-Tribal,No,NA,969,637,40,13,27,0,0,40,40,50,50,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,O. PUDOOR,Tribal,No,NA,1413,854,854,854,0,0,0,854,854,12,12,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,PANAYOOR,Non-Tribal,No,NA,783,402,80,80,0,0,0,80,80,20,20,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,OKKOR,Non-Tribal,No,NA,142,141,102,39,24,38,0,101,101,20,20,Not Known
TAMIL NADU,SIVAGANGAI,SIVAGANGA,NAMANOOR,Non-Tribal,No,NA,1234,224,173,0,173,0,0,173,173,20,20,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,KAYANKULAM,Non-Tribal,No,NA,853,680,112,4,92,16,0,112,112,100,100,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,KANDANGIPATTI,Non-Tribal,No,NA,760,140,100,0,0,100,0,100,100,12,12,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,ALANGAMANAGIRI,Tribal,No,NA,704,49,49,25,10,10,10,55,49,50,50,No
TAMIL NADU,SIVAGANGAI,SIVAGANGA,ALANGULAM,Non-Tribal,No,NA,879,620,133,10,123,0,0,133,133,50,50,No
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,BALAKRISHNAMPATTI(E),Non-Tribal,No,NA,456,403,375,41,322,12,0,375,375,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,UPPILIAPURAM(N),Non-Tribal,No,NA,507,230,199,85,16,18,80,199,199,15,10,No
TAMIL NADU,PERAMBALUR,PERAMBALUR,CHATRAMANAI,Non-Tribal,No,NA,970,532,226,107,38,13,10,168,168,22,24,No
TAMIL NADU,PERAMBALUR,PERAMBALUR,ESANAI,Non-Tribal,No,NA,1276,925,835,55,35,5,2,97,97,28,30,No
TAMIL NADU,PERAMBALUR,PERAMBALUR,LADAPURAM WEST,Non-Tribal,No,NA,1253,961,454,381,59,13,0,453,453,23,24,No
TAMIL NADU,PERAMBALUR,PERAMBALUR,NOCHIYAM,Non-Tribal,No,NA,1002,887,583,87,11,10,5,113,113,21,22,No
TAMIL NADU,SIVAGANGAI,KALLAL,ARANMANAI   PATTY,Non-Tribal,No,NA,1116,494,306,0,80,5,0,85,85,1,1,No
TAMIL NADU,SIVAGANGAI,KALLAL,A. SIRUVAYAL,Non-Tribal,No,NA,1587,809,203,50,50,100,0,200,200,4,5,No
TAMIL NADU,SIVAGANGAI,KALLAL,ELANTHA  MANGALAM,Non-Tribal,No,NA,593,117,77,0,77,0,0,77,77,30,50,Yes
TAMIL NADU,SIVAGANGAI,KALLAL,USILANKULAM,Non-Tribal,No,NA,1000,500,300,100,50,100,50,300,300,20,20,No
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,BALAKRISHNAMPATTY (W,Non-Tribal,No,NA,5415,4483,1798,885,336,577,0,1798,1798,15,10,No
TAMIL NADU,SIVAGANGAI,KALLAL,VETTRIYUR,Non-Tribal,No,NA,1205,919,317,6,162,149,0,317,317,20,20,Yes
TAMIL NADU,SIVAGANGAI,KALAYARKOVIL,KEELAKKOTTAI,Non-Tribal,No,NA,102,101,101,101,0,0,0,101,101,12,12,Yes
TAMIL NADU,PERAMBALUR,PERAMBALUR,SENGUNAM,Non-Tribal,No,NA,1901,1220,681,143,47,25,18,233,233,24,26,No
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,VENBAVUR,Non-Tribal,No,NA,1808,1206,980,319,583,68,10,980,980,6,6,Yes
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,SOKKKANADHAPURAM,Non-Tribal,No,NA,1514,1091,588,33,99,456,0,588,588,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,KANNANUR,Non-Tribal,No,NA,125,99,25,3,9,13,0,25,25,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,V A SAMUDRAM,Non-Tribal,No,NA,854,759,329,69,21,0,0,90,90,15,10,No
TAMIL NADU,SIVAGANGAI,KALAYARKOVIL,SILANTHANKUDI,Non-Tribal,No,NA,673,296,173,0,173,0,0,173,173,20,20,No
TAMIL NADU,SIVAGANGAI,KALAYARKOVIL,SOORAKULAM,Tribal,No,NA,729,288,150,150,0,0,0,150,150,12,12,Yes
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,PAGALAVADI,Non-Tribal,No,NA,123,101,59,2,55,2,0,59,59,15,10,No
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,ELANAGAR,Non-Tribal,No,NA,676,455,176,20,15,30,0,65,65,35,35,No
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,KILAPALAYAM,Non-Tribal,No,NA,1063,987,762,330,40,48,0,418,418,15,15,No
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,GOUNDAMPALAYAM,Non-Tribal,No,NA,1441,1373,904,120,19,97,0,236,226,10,10,No
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,KOTHAMPOONDI AGRAHAR,Non-Tribal,No,NA,333,293,203,15,9,12,0,36,36,12,12,No
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,MAVUREDDYPATTY,Non-Tribal,No,NA,947,728,426,42,30,46,0,118,118,20,25,No
TAMIL NADU,THANJAVUR,PATTUKOTTAI,CHINNA AVADAYARKOVIL,Non-Tribal,No,NA,587,318,143,21,96,13,13,143,143,50,100,Yes
TAMIL NADU,THANJAVUR,PATTUKOTTAI,ENATHI,Non-Tribal,Yes,CMP,591,394,67,50,0,0,17,67,67,50,60,Not Known
TAMIL NADU,SIVAGANGAI,THIRUPPATTUR,P. KARUNGULAM,Non-Tribal,No,NA,459,245,52,25,12,15,0,52,52,1,3,Not Known
TAMIL NADU,SIVAGANGAI,THIRUPPATTUR,SEVVUR,Non-Tribal,No,NA,582,411,52,30,30,0,0,60,46,50,52,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,THURAIYUR,Non-Tribal,No,NA,1488,709,174,75,81,18,0,174,174,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,KALINGAMUDAIYANPATTI,Non-Tribal,No,NA,797,703,533,0,501,32,0,533,533,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,RENGANADHAPURAM(T),Non-Tribal,No,NA,1240,1075,538,298,133,107,0,538,538,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,NADUVALUR,Non-Tribal,No,NA,982,759,279,180,54,45,0,279,279,15,10,No
TAMIL NADU,THANJAVUR,PATTUKOTTAI,RAJAMADAM,Non-Tribal,Yes,CMP,625,378,203,89,0,114,0,203,203,50,50,No
TAMIL NADU,THANJAVUR,PATTUKOTTAI,THITTAKUDI,Non-Tribal,No,NA,342,282,182,14,135,33,0,182,182,10,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,PONNUSANGAMPPATTY,Non-Tribal,No,NA,216,116,66,23,10,33,0,66,66,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,ADHANUR,Non-Tribal,No,NA,1514,1091,588,33,99,456,0,588,588,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,KEERAMBUR,Non-Tribal,No,NA,1514,1091,588,33,99,456,0,588,588,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,KOTTAIYUR,Non-Tribal,No,NA,1514,1091,588,33,99,456,0,588,588,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,NAGALAPURAM,Non-Tribal,No,NA,1514,1091,588,33,99,456,0,588,588,15,10,No
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,VADAKUVELI,Non-Tribal,No,NA,1514,1091,588,33,99,456,0,588,588,15,10,No
TAMIL NADU,RAMANATHAPURAM,KAMUDI,PAMMANENDAL,Non-Tribal,No,NA,1197,1021,405,0,405,0,0,405,405,75,74,No
TAMIL NADU,COIMBATORE,THONDAMUTHUR,RAMANATHAPURAM,Non-Tribal,No,NA,92,0,0,0,0,0,0,0,0,100,2,Not Known
TAMIL NADU,COIMBATORE,THONDAMUTHUR,KOMARAPALAYAM,Non-Tribal,No,NA,650,0,0,0,0,0,0,0,0,100,2,Not Known
TAMIL NADU,RAMANATHAPURAM,KAMUDI,MARAIKULAM,Non-Tribal,No,NA,1115,294,115,0,115,0,0,115,115,85,50,No
TAMIL NADU,COIMBATORE,THONDAMUTHUR,KOVAI (RURAL),Non-Tribal,No,NA,212,0,0,0,0,0,0,0,0,100,1,Not Known
TAMIL NADU,COIMBATORE,THONDAMUTHUR,KOVAI (TOWN),Non-Tribal,No,NA,105,0,0,0,0,0,0,0,0,100,8,Not Known
TAMIL NADU,COIMBATORE,POLLACHI NORTH,POLLACHI,Non-Tribal,No,NA,205,0,0,0,0,0,0,0,0,100,5,Not Known
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,OOTHUKULI,Non-Tribal,No,NA,180,0,0,0,0,0,0,0,0,100,5,No
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,SULESWARAPATTY,Non-Tribal,No,NA,150,0,0,0,0,0,0,0,0,100,2,Not Known
TAMIL NADU,COIMBATORE,MADUKKARAI,KUNIYA  MUTTHUR,Non-Tribal,No,NA,205,0,0,0,0,0,0,0,0,100,1,Not Known
TAMIL NADU,COIMBATORE,MADUKKARAI,SINGANALLUR,Non-Tribal,No,NA,150,0,0,0,0,0,0,0,0,100,2,Not Known
TAMIL NADU,COIMBATORE,MADUKKARAI,SOWRIPALAYAM,Non-Tribal,No,NA,200,0,0,0,0,0,0,0,0,100,2,No
TAMIL NADU,KANCHEEPURAM,TAMBARAM,KASPAPURAM,Non-Tribal,No,NA,121,14,14,0,14,0,0,14,14,7,2,No
TAMIL NADU,RAMANATHAPURAM,KAMUDI,SENGALPADAI,Non-Tribal,No,NA,774,703,376,0,376,0,0,376,376,100,90,Yes
TAMIL NADU,KANCHEEPURAM,TAMBARAM,TAMBARAM,Non-Tribal,No,NA,139,0,0,0,0,0,0,0,0,6,2,No
TAMIL NADU,KANCHEEPURAM,TAMBARAM,Jameen Pallavaram I,Non-Tribal,No,NA,352,0,0,0,0,0,0,0,0,4,3,No
TAMIL NADU,RAMANATHAPURAM,KAMUDI,VANGARUPURAM,Non-Tribal,No,NA,989,949,563,0,120,0,0,120,120,60,55,No
TAMIL NADU,RAMANATHAPURAM,KAMUDI,KOODUKULAM,Non-Tribal,No,NA,786,582,201,0,201,0,0,201,201,90,100,Yes
TAMIL NADU,RAMANATHAPURAM,KAMUDI,KOVILANKULAM,Non-Tribal,No,NA,1676,501,501,0,501,0,0,501,501,70,75,Yes
TAMIL NADU,TIRUVALLUR,POONDI,THOMUR,Non-Tribal,No,NA,703,490,110,40,70,0,0,110,110,18,18,No
TAMIL NADU,KANYAKUMARI,KILLIYOOR,KILLIYOOR (B),Non-Tribal,No,NA,603,467,467,42,0,42,0,84,84,10,10,No
TAMIL NADU,TIRUVALLUR,KADAMBATHUR,PINJIVAKKAM,Non-Tribal,No,NA,724,590,216,54,125,37,0,216,216,20,20,No
TAMIL NADU,THANJAVUR,ORATHANADU,OKKANADU KEELAIYUR C,Non-Tribal,No,NA,498,384,371,317,55,12,0,384,371,40,100,No
TAMIL NADU,THANJAVUR,KUMBAKONAM,INNAMBUR,Non-Tribal,No,NA,276,271,196,47,146,3,0,196,196,50,50,No
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,EZHUDESAM (B),Tribal,No,NA,479,464,408,0,0,10,20,30,30,10,10,Yes
TAMIL NADU,KANYAKUMARI,KILLIYOOR,KEEZHMIDALAM (A),Non-Tribal,No,NA,418,418,418,0,0,15,15,30,30,10,10,Yes
TAMIL NADU,KANYAKUMARI,KILLIYOOR,ENAYAMPUTHENTHURAI,Non-Tribal,Yes,Medium,377,257,257,0,0,10,20,30,30,10,10,Yes
TAMIL NADU,KANYAKUMARI,KILLIYOOR,MATHICODE,Non-Tribal,No,NA,334,334,334,0,0,23,20,43,43,12,10,Yes
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,KANGARAKOTTAI,Non-Tribal,No,NA,166,100,100,0,40,30,70,140,100,90,90,Not Known
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,REDDIYAPATTI.E,Tribal,No,NA,439,407,208,0,0,0,0,0,0,1,1,No
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,SIPPIPARAI,Tribal,No,NA,898,668,668,0,0,1,58,59,59,1,1,Not Known
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,VIJAYARENGAPURAM,Non-Tribal,No,NA,638,230,133,0,80,20,4,104,104,18,18,No
TAMIL NADU,KANYAKUMARI,KILLIYOOR,MIDALAM (B),Non-Tribal,Yes,Medium,15,15,10,0,5,0,5,10,10,1,1,Yes
TAMIL NADU,KANYAKUMARI,MELPURAM,MANCODE,Non-Tribal,No,NA,1065,1009,59,0,4,24,31,59,59,20,10,No
TAMIL NADU,KANYAKUMARI,MELPURAM,MANJALUMOODU,Non-Tribal,No,NA,795,672,672,0,0,672,0,672,672,20,10,No
TAMIL NADU,KANYAKUMARI,MELPURAM,PALUKAL,Non-Tribal,No,NA,628,508,120,0,0,120,0,120,120,20,10,Not Known
TAMIL NADU,KANYAKUMARI,KILLIYOOR,KEEZHKULAM (A),Non-Tribal,No,NA,284,186,186,0,0,15,30,45,45,10,10,Yes
TAMIL NADU,KANYAKUMARI,MELPURAM,ANDUCODE (B),Non-Tribal,No,NA,637,547,52,0,0,35,17,52,52,5,35,No
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,CHOKKAMPATTI,Non-Tribal,No,NA,750,250,69,10,59,0,0,69,69,36,46,No
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,KALKURUCHI,Non-Tribal,No,NA,707,620,285,120,165,0,0,285,285,34,54,No
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,KOLLENCODE (A),Non-Tribal,No,NA,578,484,93,0,0,0,20,20,20,10,10,No
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,EZHUDESAM (A),Non-Tribal,No,NA,299,205,200,0,0,200,0,200,200,10,10,No
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,PAINKULAM,Non-Tribal,No,NA,503,446,348,4,4,23,4,35,35,10,10,No
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,ALOOR (B),Non-Tribal,No,NA,1369,206,40,40,40,0,40,120,40,2,1,No
TAMIL NADU,KANYAKUMARI,MELPURAM,CHITHARAL,Non-Tribal,No,NA,419,230,190,0,0,190,0,190,190,10,20,No
